t,y'',x'',x',x
15.34,-11.9,18.599187463550624,-9.4494055212856,-0.07642073851155216
15.36,-4.5,18.31703490261662,-9.080243305875346,-0.26171722264146235
15.38,4.6,16.049973984325742,-8.736573224687547,-0.43988538396472243
15.4,4.4,22.848496374826393,-8.34758852979051,-0.6107269976908952
15.42,-1.8,35.237713446721465,-7.766726444558311,-0.7718701438325534
15.44,-6.5,45.48132804849347,-6.959536047648274,-0.919132765463043
15.46,-8.3,52.03499583807721,-5.984372830579164,-1.0485718513521283
15.48,3,44.6238395931269,-5.017784497872056,-1.1585934221774667
15.5,15.5,35.36928757842545,-4.21785324403639,-1.2509497975322252
15.52,13.9,39.73026144157703,-3.4668577706224224,-1.3277969059611465
15.54,3.8,51.93576422068226,-2.550197534488783,-1.3879674576673418
15.56,-1.1,58.035384136032015,-1.4504860755021072,-1.4279742928730281
15.58,10.6,46.57957481710823,-0.40433650935397014,-1.4465225183070036
15.6,29.9,26.880218489634007,0.33026140729390896,-1.4472632693110472
15.62,49,7.10816733526071,0.67014525794586,-1.437259202882258
15.64,63.8,-8.326194078137512,0.6579649907893421,-1.4239781006917618
15.66,66.4,-11.313708143671633,0.4615659729611109,-1.412782791304492
15.68,58.1,-3.2014062596129094,0.3164148321726464,-1.4050029834270465
15.7,37.4,17.299897710060108,0.45739974352586,-1.3972648378430226
15.72,13.2,40.875528728402244,1.0391539949072626,-1.3822993007931972
15.74,2.1,50.53286673799897,1.9532379291399062,-1.3523753822215772
15.76,5.4,44.92551859413677,2.907821761124652,-1.3037647864054631
15.78,15,32.35644684973794,3.680641398289534,-1.2378801562839574
15.8,23.1,20.875104369913316,4.212956898587867,-1.1589441750795402
15.82,15.5,24.853207395561647,4.670240006021543,-1.0701122080189953
15.84,-1.3,37.61185588771481,5.294890624892278,-0.9704609039372374
15.86,-13.5,45.08491263940759,6.121858291679334,-0.8562934173233635
15.88,-13.5,39.59512409077642,6.968658640053711,-0.7253882509319916
15.9,-11.2,31.226255115056286,7.676872416282226,-0.5789329436421635
15.92,-15.5,29.031157207621263,8.27944652604042,-0.4193697577854522
15.94,-17.9,24.497679351336284,8.814734879665368,-0.2484279475492416
15.96,-7.8,7.114494043907384,9.130856606551934,-0.06897203669822086
15.98,5.2,-13.149112288511084,9.070510425454739,0.11304162955352332
16,6.7,-21.55388244274895,8.723480485898863,0.29098153468979243
16.02,-10.3,-11.057523607479185,8.397366432685798,0.46219000004883154
16.04,-14.3,-13.467029347639285,8.15212090861628,0.6276848697627536
16.06,-5,-28.947333757920745,7.7279772870410275,0.7864858481698481
16.08,14.1,-53.65730237771591,6.901930944148236,0.9327849272117015
16.1,26.2,-70.34012944854695,5.661956653601194,1.058423800380948
16.12,30.6,-78.09491118564364,4.177606280437105,1.1568194275220174
16.14,35.3,-84.86744273110979,2.5479827776944948,1.224075316600047
16.16,39.8,-90.05900162324781,0.7987183732500258,1.257542327361446
16.18,36.5,-86.0001541760264,-0.9618731453904283,1.2559107796765099
16.2,19.4,-66.82425067654,-2.490117159757176,1.2213908773966138
16.22,2.6,-47.04576561378572,-3.628817297208501,1.1602015341946454
16.24,6.3,-47.17917962950041,-4.571066728580446,1.078202695769573
16.26,30.2,-66.77226989052377,-5.710581198310554,0.9753862187987904
16.28,42.5,-73.57128182950237,-7.114016684141587,0.8471402428407899
16.3,36.3,-60.6661371096565,-8.456390843528775,0.6914361710443436
16.32,15.6,-32.40763068239987,-9.38712850064573,0.513000981590936
16.34,-8.6,-0.35434699519089996,-9.714748270098765,0.32198221815309325
16.36,-18.3,16.96281340040602,-9.548663609758895,0.12934810366022473
16.38,-22.1,27.983590975764688,-9.099199576043492,-0.05713052402967692
16.4,-34.4,46.98275905988915,-8.34953609244324,-0.23161787681444787
16.42,-44.3,62.70243695195027,-7.252684156841397,-0.38764007581992627
16.44,-51.9,75.02101737788118,-5.8754496443266735,-0.5189214108972403
16.46,-50.5,77.07110660654075,-4.354528438477693,-0.6212211894387057
16.48,-43.8,72.59800146454619,-2.8578373912204764,-0.693344846123598
16.5,-41.8,71.72098114014074,-1.4146475974314134,-0.7360696950551421
16.52,-50.3,80.22667507515862,0.10482893075863231,-0.7491678814291026
16.54,-67.1,95.71105142609443,1.8642061564460164,-0.7294775309971697
16.56,-71.4,97.0788453966753,3.7921050815818136,-0.6729144198811755
16.58,-42.2,63.41505959410806,5.397044095616464,-0.5810229301631277
16.6,-1,17.011351761009237,6.201308191190933,-0.46503940988748743
16.62,38.6,-27.7090554922297,6.094331156269852,-0.3420830191611692
16.64,45,-38.45806612619635,5.432659954875096,-0.226813110626203
16.66,17.9,-15.023376857031966,4.897845536996846,-0.12350805801653149
16.68,-11.3,10.570041735001762,4.853312186771943,-0.0259964829583972
16.7,-37.1,32.40485344596573,5.28306112897598,0.07536724793342604
16.72,-52,42.667236705280395,6.033782013708522,0.18853567683075953
16.74,-47.2,32.48362964983587,6.785290660462157,0.31672640070718033
16.76,-12.4,-8.13222712929393,7.028804680224614,0.45486735102635717
16.78,22.9,-48.814412107461685,6.459338300585623,0.5897487778196246
16.8,19.2,-49.42491801813198,5.476945021287888,0.7091116083703926
16.82,-19.8,-13.956311309119702,4.8431327421821795,0.8123123836983761
16.84,-59.6,22.26356975333379,4.926205324767503,0.9100057621842557
16.86,-85.8,44.261479733168464,5.591455804763019,1.0151823711286803
16.88,-97.8,51.19993314616828,6.546069912219098,1.136557625585553
16.9,-100.1,47.583747097454136,7.5339066925754485,1.2773573884863783
16.92,-91.5,32.34916886734213,8.333235834357012,1.43602881020912
16.94,-85.6,19.422531395863373,8.85095282541719,1.6078706929658966
16.96,-84.8,11.38899913422398,9.15906812383115,1.7879708984328266
16.98,-72.8,-7.9624321891281085,9.19333379251621,1.9714949134942186
17,-42.1,-45.74318245766377,8.656277658052431,2.1499910240102063
17.02,-7.6,-86.32225743707792,7.335623288623941,2.3099100299025013
17.04,24.8,-123.14266687047594,5.240974092367461,2.435676000901327
17.06,41,-141.55575893145635,2.593989893512847,2.5140256390088793
17.08,30.9,-131.3117805261093,-0.13468544007216154,2.538618682993589
17.1,9.6,-107.88732837468515,-2.5266764756149387,2.5120050644315786
17.12,-6.7,-87.94885204659856,-4.4850382360549785,2.4418879188821196
17.14,-8.7,-81.08251231909891,-6.1753518419305,2.3352840204850476
17.16,17.6,-101.29734607410305,-7.999150385097444,2.1935390013830163
17.18,50.3,-126.17239102486138,-10.27384770524364,2.0108090245639385
17.2,80.2,-146.0827074597652,-12.996398629236149,1.778106566420446
17.22,97.9,-151.35372541146305,-15.970762891466208,1.4884349576880875
17.24,84.3,-122.91322349160957,-18.713432319193494,1.1415930133340122
17.26,37.3,-59.361055343016346,-20.536175066798275,0.7490969482470653
17.28,-1.6,-3.457846225700065,-21.16436406844432,0.3320915662154362
17.3,-47.3,58.87804855738816,-20.61016205751482,-0.08565368570682103
17.32,-70.7,97.5212976821613,-19.046168630077304,-0.4822169837188616
17.34,-83.6,123.84498331375806,-16.83250586959733,-0.8410037206960993
17.36,-78.9,130.4294894063284,-14.28976119923124,-1.1522263844280163
17.38,-51.9,112.62046384939384,-11.859261720999916,-1.4137166077855656
17.4,-21.3,89.58090454913355,-9.83724808221017,-1.6306817009681187
17.42,10.1,64.51128850595008,-8.296326186101624,-1.812017439598067
17.44,47.3,32.81977354639834,-7.323015587333327,-1.9682108538412215
17.46,73.1,12.252907146643267,-6.87228879047744,-2.1101638944464316
17.48,93,-2.45089701031128,-6.77426869130504,-2.246629466214013
17.5,90.9,4.99456950164425,-6.748831966960266,-2.3818604697740176
17.52,55,46.1056314888021,-6.2378299684775875,-2.511727086225651
17.54,-3.4,108.68422849793701,-4.689931403208426,-2.621004697499966
17.56,-54.9,162.18786586677066,-1.9812105201059809,-2.6877161152419937
17.58,-98.6,204.94654239459243,1.6901334804467152,-2.6906268855735256
17.6,-132.8,234.67122650509543,6.086311071181365,-2.6128624417954156
17.62,-146,239.49439372496306,10.827967167497675,-2.443719663189261
17.64,-146,227.32821597971198,15.496193160201443,-2.180478065796178
17.66,-143,208.69143909608687,19.85638961350144,-1.8269522459610672
17.68,-145.5,192.42489647162796,23.8675528795221,-1.3897128308038944
17.7,-143.7,168.96562061171747,27.48145796957848,-0.8762227337902869
17.72,-133,134.13546028928187,30.5124687108401,-0.29628347994875387
17.74,-123.1,98.26595339660902,32.83648279575324,0.3372060209575855
17.76,-124.6,72.52702687060199,34.544412560250144,1.0110149594568156
17.78,-122.2,41.94563787647104,35.68913918213424,1.7133504611822372
17.8,-77.4,-31.462478890696488,35.793970769648816,2.4281815447223476
17.82,-24,-112.42408106642507,34.355105202238754,3.1296722887616832
17.84,46.7,-208.31351392897417,31.1477293239752,3.7847006193827983
17.86,97.9,-280.715596040267,26.25743833358931,4.358752283127388
17.88,142.8,-341.87284638875576,20.031554048458442,4.821642196601469
17.9,176.6,-386.1116888489369,12.75170885879874,5.149474818346411
17.92,162.6,-376.16644370709173,5.128927703620893,5.328281179973973
17.94,110.6,-322.40149557651324,-1.856751533073055,5.3610029409480635
17.96,58.6,-263.9897568603882,-7.72066392637341,5.265228788494318
17.98,6.6,-201.8816003547024,-12.379377394393952,5.064228379779355
18,-40.4,-142.07815765447197,-15.818974897604699,4.782244863162191
18.02,-57.4,-110.4991970426598,-18.34474838812058,4.440607637941126
18.04,-32.3,-119.52676670377616,-20.645007974170127,4.050710083033108
18.06,27.1,-160.91323475828932,-23.449407926107558,3.6097659338862007
18.08,118.7,-231.66607728627903,-27.37520095880493,3.1015198563972612
18.1,167,-254.95514987201386,-32.24141312161954,2.5053537289183683
18.12,201.2,-259.9733712163956,-37.390698217408136,1.8090326310920812
18.14,222,-247.47986262367942,-42.465230442384254,1.0104733623433482
18.16,229.7,-218.10243802419697,-47.12105334479726,0.11461054449562785
18.18,227.2,-175.3287558969579,-51.055365196070085,-0.867153618968906
18.2,189.2,-94.63010345659619,-53.75495372926512,-1.9152567847953261
18.22,148.6,-10.4570104866513,-54.80582484520879,-3.00086454627484
18.24,108.1,73.14529813586456,-54.17894198272858,-4.09071219019422
18.26,67.6,154.9710422440723,-51.89777862991719,-5.151479372610684
18.28,27.1,233.75137256167815,-48.01055456874592,-6.150562682266062
18.3,-5.8,300.6747296413633,-42.66629366616905,-7.057331144347357
18.32,-31.3,354.98179544744954,-36.109728561831574,-7.84509134901955
18.34,-46.7,393.2166797243295,-28.627743977349176,-8.492466059941405
18.36,-54,416.9014069436009,-20.526563291745376,-8.984009121645508
18.38,-64.7,437.27453294044983,-11.98480408382807,-9.309122788134387
18.4,-80.2,455.4417710387285,-3.057641243573931,-9.45954723804616
18.42,-85.1,455.7350648832031,6.054126911981491,-9.429582382031851
18.44,-68.5,427.38458479611506,14.88532321138205,-9.220187885478548
18.46,-25.4,366.05056383647684,22.819674520361392,-8.843137916588837
18.48,34.4,282.74282226641856,29.307608236373724,-8.321865100672841
18.5,96,193.83250582063312,34.073361410721354,-7.688055418368641
18.52,135.2,124.95511944000253,37.26123759207312,-6.974709444285223
18.54,145.5,83.53895637070937,39.346178303578185,-6.2086353024518015
18.56,119.8,77.12597278456047,40.95282755921947,-5.405645261772052
18.58,78,85.65274511567236,42.58061470183792,-4.5703108578326574
18.6,38.6,90.37301210703767,44.3408722347202,-3.7010960078955426
18.62,5.1,87.74150553817276,46.122017371360606,-2.796467132054766
18.64,-19.4,74.75489330317654,47.746981323453326,-1.857777166087983
18.66,-37.3,54.09475680189475,49.0354777957039,-0.8899525965289761
18.68,-54.2,31.742706180337834,49.89385240634005,0.09934068337903507
18.7,-68.1,6.061764322336003,50.27189710291683,1.1009981560828144
18.72,-78.8,-22.72053822854717,50.10530936757824,2.1047701983517113
18.74,-83.4,-57.02978682577472,49.30780613486061,3.098901331155537
18.76,-82.5,-95.68666874223686,47.78064161331528,4.069785786936337
18.78,-69.9,-144.2526337934892,45.381248641588634,5.001404668662071
18.8,-55,-192.4919198996542,42.013803179925475,5.875355167342896
18.82,-38.7,-238.75106000520933,37.701373477267154,6.672506916097092
18.84,-23.2,-280.120083633348,32.51266215685832,7.374647256744287
18.86,-7.1,-317.3875911749947,26.537585542328266,7.965149720537394
18.88,10.7,-351.10050961810475,19.852704683816008,8.4290526124298
18.9,33.9,-384.45734414333555,12.497126310611595,8.752550915143326
18.92,60.7,-415.1380637576128,4.501172410325611,8.922533898553281
18.94,68.7,-420.28206594936614,-3.853028700013229,8.929015335511535
18.96,63.1,-405.20128432254205,-12.107862018222402,8.769406431896716
18.98,50.3,-376.6845324216305,-19.92672001089903,8.449060618765788
19,38.8,-343.7799847201443,-27.13136502128041,7.9784797789622965
19.02,35.5,-313.9363526936323,-33.70852824840712,7.3700808598641965
19.04,22.1,-269.29822000533596,-39.540873845033715,6.637586855302305
19.06,4.7,-216.7766331088075,-44.40162226752896,5.798161912939288
19.08,-10.6,-163.3540674808495,-48.20292918845969,4.872116419078132
19.1,-28.1,-105.57447069506931,-50.892214510108666,3.881165004241939
19.12,-46.1,-46.076124879631706,-52.408720431959125,2.8481556779108193
19.14,-55.6,5.1956464862096965,-52.817525206755846,1.795893245043568
19.16,-53.2,44.09941981898863,-52.32457455472217,0.7444722709298786
19.18,-43,74.21880892898326,-51.14139229368863,-0.2901873744277837
19.2,-36.3,106.44806285723732,-49.33472361620862,-1.294948511068594
19.22,-33,140.16622746380284,-46.86858076812081,-2.256981533408774
19.24,-26.7,168.43369862813802,-43.782581576178856,-3.1634931365896573
19.26,-17,190.44861029840575,-40.19375856712986,-4.00325651925257
19.28,-5.2,207.2131226202435,-36.217141326827694,-4.767365501112979
19.3,10.9,216.30411562372342,-31.981969039051503,-5.449356589528082
19.32,27.7,221.2369865482587,-27.60655811512974,-6.0452418477508205
19.34,40.4,226.76578670688855,-23.126530482714692,-6.552572722389535
19.36,42.1,239.69938424613855,-18.46187887744751,-6.968456806695424
19.38,27.8,264.77927332893057,-13.417092414456587,-7.287246512488959
19.4,12.1,286.920860534073,-7.900091199141141,-7.500418343860175
19.42,-9.3,310.0993320344722,-1.9298894069001014,-7.598718147723416
19.44,-24.9,322.44365338759945,4.39554030593624,-7.57406163928417
19.46,-33.6,322.7420713866421,10.84739740946841,-7.421632265537186
19.48,-40.3,315.9807336639987,17.234625317209144,-7.140812044547232
19.5,-43.1,300.41882256411463,23.39862074171424,-6.734479593040237
19.52,-46.6,280.9665546197144,29.21247438360277,-6.208368653546563
19.54,-54.9,262.0580877524203,34.64272068594865,-5.569816717123797
19.56,-71.7,247.68562552705492,39.740157704806805,-4.825987949842112
19.58,-89.6,230.64018987891268,44.52341575195233,-3.983352234108897
19.6,-108.9,211.50904378799993,48.9449079897934,-3.0486690175832383
19.62,-113.9,174.9077063467372,52.8090754047699,-2.031129206381393
19.64,-113.5,130.44145823662404,55.862566982352654,-0.9444128068001723
19.66,-114.2,85.36640453020681,58.02064556178414,0.19441929318631404
19.68,-109.7,34.09348080088254,59.21524438839367,1.3667781664838285
19.7,-86.2,-36.32711356319828,59.19290806126977,2.5508596645141783
19.72,-60.6,-107.74748782658466,57.75216207957512,3.720310339783367
19.74,-28.6,-183.34091614648472,54.84127810490776,4.846244716461601
19.76,10.4,-262.4913532229476,50.38295551086471,5.8984870290998765
19.78,45.8,-333.3316587860322,44.424725523951736,6.846563818256873
19.8,66,-383.2143919932611,37.259265176319325,7.663403707001788
19.82,81,-421.51588554129853,29.21196258084496,8.328115969715954
19.84,77.2,-434.12325920288595,20.65557132465337,8.826791297624675
19.86,64.1,-430.5326791592441,12.009012134297732,9.153437124913083
19.88,56,-425.2225410197005,3.451460123784484,9.30804184403822
19.9,56.4,-421.789022072607,-5.018655317816753,9.292369892448193
19.92,46.7,-401.6717776470304,-13.253263130955295,9.109650712044564
19.94,23.6,-362.01184585408316,-20.89009919526984,8.768217096413949
19.96,-3.6,-312.8780631027812,-27.638998133988835,8.282926133968461
19.98,-21.8,-268.2118078449493,-33.44989671358243,7.672037199147181
20,-45.1,-214.57933495927696,-38.27780803371247,6.954760167706623
20.02,-62.8,-163.58869182277238,-42.05948821700582,6.151387223156225
20.04,-85.5,-105.4190046018995,-44.74956512112463,5.283296709178256
20.06,-100.2,-54.035945783779155,-46.344114589340464,4.3723599324346285
20.08,-96.2,-20.893539810819192,-47.0934094285384,3.4379847131407537
20.1,-87.2,7.326388980474746,-47.22908093380935,2.4947598305999956
20.12,-78.1,35.11873689080992,-46.80462968458373,1.5544227454342372
20.14,-65.3,58.45120987647452,-45.868930237825396,0.6276871669243007
20.16,-44.3,72.49180481327701,-44.55950012019593,-0.2765971164435832
20.18,-32.1,94.09055870755951,-42.893676522221625,-1.1511288633204504
20.2,-31.5,125.65202271295587,-40.696250757132766,-1.9870281174301896
20.22,-38.2,162.30649818472438,-37.81666561251971,-2.77215726357771
20.24,-45.5,196.74119348146178,-34.22618877611126,-3.492585791361187
20.26,-40.7,215.73323901119548,-30.101444543379905,-4.135862110177752
20.28,-20.8,216.1014561659774,-25.783097688130752,-4.69470752000169
20.3,0.5,211.68049518081344,-21.50527827027956,-5.167591269016017
20.32,24.1,201.6757439487314,-17.37171597137643,-5.556361202742892
20.34,40.9,195.38608196787118,-13.40109780096064,-5.864089333588002
20.36,49.3,194.48205980760505,-9.502416470348198,-6.093124471181756
20.38,57,191.23723711349456,-5.6452235873521825,-6.2446008683729985
20.4,73.4,176.32011085884224,-1.969650189784284,-6.320749604442306
20.42,90.9,157.65244585824558,1.3700753027379111,-6.3267453531787545
20.44,98.1,146.95505076745945,4.416150200909881,-6.268883099435599
20.46,91.8,147.53546390519094,7.361055281812625,-6.151111047240785
20.48,79.6,151.6995572815448,10.353405426795742,-5.973966444114192
20.5,66.1,154.75505746815264,13.417951505794772,-5.7362528801016
20.52,51.6,156.36244207140402,16.52912643165016,-5.436782107420845
20.54,37.3,155.30744122406162,19.645825194941168,-5.075032599240663
20.56,25.5,149.32666115161624,22.69216615060692,-4.65165269524846
20.58,19.2,135.55096272435952,25.540942325691567,-4.169321621266415
20.6,20.4,112.25498930168746,28.01900179056309,-3.6337221920754494
20.62,24.3,84.67557988882363,29.98830743845079,-3.053649112750955
20.64,29.4,54.77721192213161,31.382835325390214,-2.439937698830064
20.66,35.3,23.445890095489354,32.1650663280822,-1.8044586964994027
20.68,39.3,-6.116606217855775,32.338359162985135,-1.1594244560063687
20.7,45.1,-37.16035674092807,31.90558954307045,-0.5169849833054543
20.72,56,-72.48772428922402,30.809108757277187,0.11016198568019467
20.74,67.8,-107.3128162578453,29.011103391995047,0.7083640938020577
20.76,70.2,-130.79369569343805,26.630038325703165,1.2647754985422752
20.78,72.6,-152.04794056107175,23.801622026378098,1.7690920907907335
20.8,75.9,-171.65927622098837,20.5645499309117,2.212753800447019
20.82,67.2,-176.43277193494163,17.083629527157036,2.5892355866126824
20.84,45.7,-165.60549966725728,13.663246887586558,2.896704343887656
20.86,31.8,-159.8647544020876,10.40854441964138,3.1374222515794705
20.88,23.7,-157.46214455330278,7.235275501015566,3.313860446842339
20.9,18.7,-155.71015109290016,4.103552614552999,3.427248725463599
20.92,15,-152.83132297262733,1.018137942862118,3.478465629892963
20.94,15.2,-151.47926878810412,-2.0249679067264785,3.4683973304793634
20.96,20.4,-152.76366420017857,-5.06739716860571,3.397473681311309
20.98,34.7,-160.7445038245673,-8.202478778778632,3.264774924803514
21,51.1,-168.24623450686576,-11.4923860885578,3.067826280532295
21.02,62.1,-167.6549133287992,-14.851397491834692,2.8043884506166643
21.04,65.1,-156.4408267171338,-18.09235481985298,2.47495093486329
21.06,60.4,-135.15979794739883,-21.008361001320488,2.0839437853912464
21.08,47.5,-103.72121275722188,-23.397171054972628,1.639888474753725
21.1,30.4,-66.6943133345091,-25.1013262777991,1.1549035122662665
21.12,16.8,-32.40146185736937,-26.092284007568253,0.6429674208552566
21.14,5.8,-0.4594276771626946,-26.420892895568592,0.11783566356149787
21.16,-4.7,30.7489686719712,-26.117997492390746,-0.40755322857473836
21.18,-14.5,60.54020982749763,-25.205105727800778,-0.9207842493050461
21.2,-22.5,87.35813945166606,-23.726122268066998,-1.4100965183267422
21.22,-31.2,113.30492740675245,-21.719491644334504,-1.864552647292871
21.24,-42.6,139.98054472897974,-19.186636979590897,-2.273613924388893
21.26,-58.4,168.66147789086665,-16.100216822379302,-2.6264824545213683
21.28,-71.8,192.083164730688,-12.492770476796466,-2.9124123211220954
21.3,-83.5,210.61823122337285,-8.465756607266634,-3.1219975872781305
21.32,-84.7,215.21306923212998,-4.207443697892319,-3.248729587497039
21.34,-80,210.500782532781,0.04969472460232982,-3.2903070763006093
21.36,-71.6,198.82538873019362,4.142956345740547,-3.248380566534311
21.38,-62,182.92234680690927,7.960433615784308,-3.127346669624381
21.4,-53.1,164.97273991756194,11.43938440526841,-2.933348493750051
21.42,-42.2,142.57327678217382,14.514844503523875,-2.6738062104633507
21.44,-20.7,107.50851765212457,17.015662391969222,-2.358501148556037
21.46,9.6,62.22343631573075,18.712981893709728,-2.001214713685222
21.48,37.5,18.704728695107327,19.522263525729254,-1.6188622680370754
21.5,52.3,-11.678966672011995,19.592521144389828,-1.2277144300787204
21.52,57.9,-32.45055999687343,19.151225887564692,-0.8402769684190774
21.54,58,-47.05702510655915,18.356150054301697,-0.4652032173839653
21.56,56.9,-59.61595644300798,17.289420262649294,-0.10874752218186123
21.58,51.8,-67.14598824437319,16.021800844108984,0.22436468144008345
21.6,37.4,-64.26703871391047,14.707670603899249,0.5316593890515936
21.62,19.4,-56.802704085330696,13.496973202968034,0.8137058208160374
21.64,10.5,-57.604526649417906,12.352900921192557,1.0722045562797462
21.66,3.2,-59.09761614961433,11.185879519287196,1.3075923554232163
21.68,-1,-62.75336320780698,9.9673697529488,1.5191248434174567
21.7,-4.7,-65.89817465727398,8.68085440305385,1.7056070808092803
21.72,-8.7,-67.68662232698397,7.345006463069799,1.8658656858884577
21.74,-14.3,-66.80090722205416,6.000131197639723,1.9993170595126821
21.76,-21.7,-63.07507158722836,4.701371438576441,2.1063320834828714
21.78,-29,-58.48891485742777,3.4857316013015476,2.188203112051691
21.8,-32.1,-57.220790729780994,2.3286345712925947,2.2463467724780206
21.82,-32,-58.26555387354303,1.173771151072564,2.2813708289188237
21.84,-32.3,-57.98939364652826,0.01122170185685678,2.2932207571832515
21.86,-34.1,-55.306597124456445,-1.121738180529363,2.2821155926447463
21.88,-36.3,-51.377350481101395,-2.1885776327392206,2.249012435251974
21.9,-36.8,-48.37262469698702,-3.186077362224248,2.1952658865036683
21.92,-37.2,-44.732534381857604,-4.117128932202069,2.122233825191799
21.94,-39.1,-38.91891183673268,-4.953643375690417,2.0315261041403496
21.96,-41.7,-31.83924704927042,-5.661224948734767,1.9253774232687058
21.98,-35.9,-32.71402711507352,-6.3067576759494255,1.8056975996969165
22,-23.1,-40.06956875807902,-7.03459361841255,1.672284089735321
22.02,-17.2,-39.84174371826343,-7.833706725314404,1.5236010896213756
22.04,-17.4,-32.89129934748978,-8.561037139714834,1.3596536546355942
22.06,-16.1,-26.977839423470186,-9.159728514042639,1.1824460020589191
22.08,-13.7,-21.78621170319412,-9.647369014409668,0.99437503097811
22.1,-13.5,-14.092328717493949,-10.00615441059707,0.7978398011209474
22.12,-20.4,0.8643765508919685,-10.138433929306412,0.596393922224579
22.14,-26.4,14.794765772195344,-9.98184250957563,0.3951911623329908
22.16,-25.2,21.188282055375687,-9.622012039342758,0.19915262122560984
22.18,-20.2,23.401562959401787,-9.17611359916159,0.011171369042274861
22.2,-14.3,24.33144366146305,-8.6987835436221,-0.1675775983902112
22.22,-8.8,25.273029144289332,-8.202738826652041,-0.33659281831516796
22.24,-0.3,22.811476110411004,-7.721893784852762,-0.49583914087078323
22.26,5.2,23.01101720349533,-7.263668861955824,-0.6456947639893348
22.28,3.6,29.94846135306119,-6.734074088227625,-0.78567219036243
22.3,-1.5,39.864293263826156,-6.035946557663118,-0.9133723939670153
22.32,-10.5,52.980671112784975,-5.107496934649474,-1.0248068263993875
22.34,-21.6,67.26792412592712,-3.905011009140008,-1.1149319038228298
22.36,-26,73.69333677354575,-2.495398431652576,-1.1789359968001527
22.38,-26.1,74.61549698161885,-1.012310127250538,-1.21401308160515
22.4,-28.2,76.36144765188692,0.49745928533854267,-1.2191615899091919
22.42,-31.4,77.99761776019332,2.041049904957405,-1.1937764985736334
22.44,-33.1,76.89919555007228,3.590018003437925,-1.137465820748322
22.46,-30.5,70.30401210520613,5.062050047088228,-1.0509451421769485
22.48,-26.6,61.35686136121697,6.37865875232396,-0.9365380567400243
22.5,-28.7,57.51568239579317,7.567384163323977,-0.7970776307007285
22.52,-38.6,60.60216999977576,8.74856266087827,-0.6339181661056043
22.54,-45,59.2157242237899,9.94674157633254,-0.4469651279122223
22.56,-44.4,49.911796385981184,11.03801675803835,-0.2371175492589724
22.58,-42.1,38.19587940479954,11.919093496252556,-0.0075464518473773706
22.6,-39.9,26.06975265802322,12.561749802516296,0.23726197566841625
22.62,-32,7.926530624558911,12.901712627743356,0.49189659427948534
22.64,-14.5,-19.804106851151513,12.782936868132275,0.7487430834972751
22.66,5.4,-49.415321462575626,12.09074260046675,0.9974798726235647
22.68,28.7,-81.42891364914935,10.782300278595466,1.2262102963016634
22.7,51.4,-111.32510328808131,8.85476015230704,1.4225808962214634
22.72,67.8,-132.95136919473765,6.411995482078897,1.575248449152937
22.74,76.1,-144.231172327051,3.6401701288161363,1.6757701030150534
22.76,80.3,-149.06576385598822,0.7072008325427177,1.7192438116569289
22.78,79.4,-146.42797942294112,-2.247736534198577,1.7038384549847068
22.8,73.7,-136.71549461947995,-5.079171211335289,1.6305693791670595
22.82,65,-121.9338502015897,-7.6656646017333525,1.5031210238850659
22.84,49.9,-98.95290139447353,-9.874532068321948,1.3277190611050524
22.86,27.6,-67.39459074996923,-11.538006952584814,1.1135936756820601
22.88,6.3,-36.018122218641295,-12.572134059156376,0.8724922709536846
22.9,-13,-6.31380736729913,-12.995453345553857,0.6168164026213835
22.92,-22,12.965482281760746,-12.928936597896007,0.35757250898143755
22.94,-21.6,22.496234885828407,-12.574319434146426,0.10253995436143516
22.96,-11.9,22.302601728818765,-12.126331078013274,-0.1444665452391362
22.98,1.1,18.460937264407228,-11.718695697192375,-0.3829168076614139
23,7,21.45894751821797,-11.319496858288913,-0.6132987280667894
23.02,7,29.998082461545675,-10.80492656999282,-0.8345429574044128
23.04,6.5,38.502751118366184,-10.11991824950483,-1.043791400922322
23.06,7.4,44.939941578662456,-9.285491341185438,-1.2378454924917774
23.08,13.4,45.5243687445549,-8.380848258173613,-1.4145088845366334
23.1,19.7,45.09100318808615,-7.474694559101316,-1.5730643091653926
23.12,26.6,43.35430990824423,-6.59024144790708,-1.7137136660917183
23.14,31.6,42.851330487623066,-5.728185063216869,-1.8368979284495748
23.16,29.8,48.48064484480052,-4.814865330306921,-1.9423284300282573
23.18,20.7,60.607802821711026,-3.7239808780249737,-2.0277168902029956
23.2,5.5,77.79377410275306,-2.339965139715496,-2.088356349025003
23.22,-10.5,94.43110464620041,-0.6177163907212213,-2.117933163668277
23.24,-24.4,107.36321705080132,1.4002267811442506,-2.1101080599389515
23.26,-29.4,109.61539629382703,3.5700128660920347,-2.0604056645775235
23.28,-30.5,106.2328745645632,5.728495526430089,-1.9674205827306808
23.3,-27.1,96.71114206248514,7.75793564733905,-1.8325562740074417
23.32,-26.2,88.24569694854455,9.60750399610827,-1.6589018814544467
23.34,-30.4,83.56123213371096,11.325573248528984,-1.4495711136869815
23.36,-36.2,79.20264725738298,12.953212006059362,-1.2067832665678295
23.38,-36.7,68.3357861239445,14.428596306895226,-0.9329651895585948
23.4,-34,53.280008320974936,15.644754224161172,-0.6322316909699484
23.42,-32.1,38.302827985267974,16.560582566753244,-0.31017833025925795
